retailer,retailer_id,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales,operating_profit,sales_method
Foot Locker,1185732,2021-07-11,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,38,44,1672,718.96,Online
Foot Locker,1185732,2021-07-11,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,40,175,70000,21000.0,Online
Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Women's Athletic Footwear,39,128,4992,2246.4,Outlet
Kohl's,1197831,2021-07-12,Midwest,Kansas,Wichita,Women's Athletic Footwear,45,300,135000,47250.0,Online
Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Women's Athletic Footwear,46,128,5888,3002.88,Online
Kohl's,1197831,2021-07-12,Midwest,Kansas,Wichita,Women's Athletic Footwear,43,75,3225,1580.25,Online
Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Women's Athletic Footwear,50,425,212500,85000.0,Online
Sports Direct,1185732,2021-07-13,Northeast,Massachusetts,Boston,Women's Athletic Footwear,34,77,2618,837.76,Outlet
Foot Locker,1185732,2021-07-13,Northeast,Delaware,Wilmington,Women's Athletic Footwear,43,90,3870,2051.1,Online
Sports Direct,1185732,2021-07-13,Northeast,Massachusetts,Boston,Women's Athletic Footwear,45,225,101250,25312.5,In-store
Sports Direct,1185732,2021-07-13,Northeast,Massachusetts,Boston,Women's Athletic Footwear,44,56,2464,887.04,Online
Foot Locker,1185732,2021-07-13,Northeast,Delaware,Wilmington,Women's Athletic Footwear,45,300,135000,54000.0,In-store
Sports Direct,1185732,2021-07-15,Midwest,Michigan,Detroit,Women's Athletic Footwear,47,158,7426,3341.7,Online
Foot Locker,1185732,2021-07-15,Midwest,Illinois,Chicago,Women's Athletic Footwear,40,225,90000,36000.0,Outlet
Foot Locker,1185732,2021-07-15,Midwest,Illinois,Chicago,Women's Athletic Footwear,37,63,2331,1165.5,Online
Sports Direct,1185732,2021-07-15,Midwest,Michigan,Detroit,Women's Athletic Footwear,50,525,262500,91875.0,In-store
West Gear,1185732,2021-07-16,Northeast,West Virginia,Charleston,Women's Athletic Footwear,48,77,3696,1884.96,Online
Walmart,1185732,2021-07-16,South,Mississippi,Jackson,Women's Athletic Footwear,33,143,4719,2029.17,Outlet
West Gear,1185732,2021-07-16,Northeast,West Virginia,Charleston,Women's Athletic Footwear,50,275,137500,55000.0,In-store
Walmart,1128299,2021-07-16,Southeast,Florida,Orlando,Women's Athletic Footwear,82,180,14760,6346.8,Online
Walmart,1128299,2021-07-16,Southeast,Florida,Orlando,Women's Athletic Footwear,90,600,540000,162000.0,In-store
Walmart,1185732,2021-07-16,South,Mississippi,Jackson,Women's Athletic Footwear,48,124,5952,3154.56,Online
Walmart,1185732,2021-07-16,South,Mississippi,Jackson,Women's Athletic Footwear,50,475,237500,95000.0,Online
West Gear,1128299,2021-07-16,South,Louisiana,New Orleans,Women's Athletic Footwear,86,168,14448,7801.92,Online
Walmart,1128299,2021-07-16,Southeast,Florida,Orlando,Women's Athletic Footwear,59,186,10974,3621.42,Outlet
West Gear,1128299,2021-07-16,South,Louisiana,New Orleans,Women's Athletic Footwear,90,600,540000,216000.0,Online
West Gear,1128299,2021-07-16,South,Louisiana,New Orleans,Women's Athletic Footwear,62,198,12276,5524.2,Outlet
Amazon,1185732,2021-07-17,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,53,85,4505,1982.2,Online
Amazon,1185732,2021-07-17,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,55,325,178750,53625.0,Outlet
Foot Locker,1185732,2021-07-17,Midwest,Nebraska,Omaha,Women's Athletic Footwear,30,25,7500,3000.0,Outlet
Amazon,1185732,2021-07-17,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,39,107,4173,1460.55,Outlet
Foot Locker,1185732,2021-07-17,Midwest,Missouri,St. Louis,Women's Athletic Footwear,30,375,112500,45000.0,In-store
Foot Locker,1185732,2021-07-17,Midwest,Missouri,St. Louis,Women's Athletic Footwear,29,101,2929,1552.37,Online
Foot Locker,1185732,2021-07-17,Midwest,Nebraska,Omaha,Women's Athletic Footwear,29,7,203,107.59,Online
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Women's Athletic Footwear,35,120,4200,1806.0,Outlet
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Women's Athletic Footwear,41,116,4756,2568.24,Online
West Gear,1197831,2021-07-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,36,107,3852,1771.92,Outlet
West Gear,1197831,2021-07-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,41,85,3485,1847.05,Online
West Gear,1197831,2021-07-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,45,325,146250,58500.0,Online
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Women's Athletic Footwear,45,400,180000,72000.0,Online
Sports Direct,1185732,2021-07-20,Northeast,Maryland,Baltimore,Women's Athletic Footwear,36,45,1620,761.4,Online
Amazon,1185732,2021-07-20,West,Alaska,Anchorage,Women's Athletic Footwear,55,300,165000,41250.0,Outlet
Sports Direct,1185732,2021-07-20,Northeast,Maryland,Baltimore,Women's Athletic Footwear,40,150,60000,21000.0,In-store
Amazon,1185732,2021-07-20,West,Alaska,Anchorage,Women's Athletic Footwear,51,75,3825,1453.5,Online
Foot Locker,1185732,2021-07-21,Midwest,Illinois,Chicago,Women's Athletic Footwear,36,44,1584,839.52,Online
Amazon,1185732,2021-07-21,Southeast,Kentucky,Louisville,Women's Athletic Footwear,37,63,2331,1258.74,Online
Foot Locker,1185732,2021-07-21,Midwest,Illinois,Chicago,Women's Athletic Footwear,40,175,70000,28000.0,Outlet
Amazon,1185732,2021-07-21,Southeast,Kentucky,Louisville,Women's Athletic Footwear,40,225,90000,36000.0,Online
Foot Locker,1128299,2021-07-22,West,Arizona,Phoenix,Women's Athletic Footwear,36,113,4068,1545.84,Outlet
Foot Locker,1128299,2021-07-22,West,Arizona,Phoenix,Women's Athletic Footwear,50,375,187500,65625.0,Online
Foot Locker,1128299,2021-07-22,West,Arizona,Phoenix,Women's Athletic Footwear,48,101,4848,2181.6,Online
Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Women's Athletic Footwear,65,187,12155,5105.1,Outlet
Foot Locker,1185732,2021-07-23,Midwest,Nebraska,Omaha,Women's Athletic Footwear,30,125,37500,15000.0,Outlet
Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Women's Athletic Footwear,85,550,467500,163625.0,In-store
Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Women's Athletic Footwear,82,149,12218,5620.28,Online
West Gear,1128299,2021-07-23,West,Oregon,Portland,Women's Athletic Footwear,61,171,10431,4276.71,Outlet
Foot Locker,1185732,2021-07-23,Midwest,Nebraska,Omaha,Women's Athletic Footwear,27,36,972,534.6,Online
West Gear,1128299,2021-07-23,West,Oregon,Portland,Women's Athletic Footwear,82,165,13530,6494.4,Online
West Gear,1128299,2021-07-23,West,Oregon,Portland,Women's Athletic Footwear,85,550,467500,163625.0,In-store
Kohl's,1128299,2021-07-25,West,New Mexico,Albuquerque,Women's Athletic Footwear,54,135,7290,3280.5,Online
Kohl's,1128299,2021-07-25,West,New Mexico,Albuquerque,Women's Athletic Footwear,39,149,5811,2440.62,Outlet
Kohl's,1128299,2021-07-25,West,New Mexico,Albuquerque,Women's Athletic Footwear,55,450,247500,86625.0,Online
Foot Locker,1185732,2021-07-27,Midwest,Illinois,Chicago,Women's Athletic Footwear,50,125,62500,25000.0,Outlet
Foot Locker,1185732,2021-07-27,Midwest,Illinois,Chicago,Women's Athletic Footwear,47,33,1551,791.01,Online
Foot Locker,1185732,2021-07-29,Midwest,Nebraska,Omaha,Women's Athletic Footwear,40,150,60000,24000.0,Outlet
Foot Locker,1185732,2021-07-29,Midwest,Nebraska,Omaha,Women's Athletic Footwear,38,38,1444,794.2,Online
Foot Locker,1185732,2021-08-02,Midwest,Illinois,Chicago,Women's Athletic Footwear,46,53,2438,1292.14,Online
Foot Locker,1185732,2021-08-02,Midwest,Illinois,Chicago,Women's Athletic Footwear,50,175,87500,35000.0,Outlet
Sports Direct,1185732,2021-08-03,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,44,182,8008,4244.24,Online
West Gear,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,39,50,1950,877.5,Online
Sports Direct,1185732,2021-08-03,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,45,675,303750,121500.0,Online
West Gear,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,40,200,80000,24000.0,In-store
Sports Direct,1185732,2021-08-04,Northeast,Connecticut,Hartford,Women's Athletic Footwear,32,72,2304,760.32,Outlet
Sports Direct,1185732,2021-08-04,Northeast,Connecticut,Hartford,Women's Athletic Footwear,45,225,101250,30375.0,In-store
Sports Direct,1197831,2021-08-04,Midwest,Nebraska,Omaha,Women's Athletic Footwear,33,138,4554,2914.56,Online
Sports Direct,1197831,2021-08-04,Midwest,Nebraska,Omaha,Women's Athletic Footwear,35,475,166250,83125.0,Outlet
Sports Direct,1185732,2021-08-04,Northeast,Connecticut,Hartford,Women's Athletic Footwear,41,68,2788,1143.08,Online
Foot Locker,1185732,2021-08-06,Midwest,Iowa,Des Moines,Women's Athletic Footwear,40,200,80000,24000.0,In-store
Foot Locker,1185732,2021-08-06,Southeast,South Carolina,Charleston,Women's Athletic Footwear,45,775,348750,104625.0,Online
Foot Locker,1185732,2021-08-06,Midwest,Iowa,Des Moines,Women's Athletic Footwear,37,54,1998,819.18,Online
Foot Locker,1185732,2021-08-06,Southeast,South Carolina,Charleston,Women's Athletic Footwear,44,233,10252,4203.32,Online
Kohl's,1185732,2021-08-07,Northeast,New Jersey,Newark,Women's Athletic Footwear,40,200,80000,32000.0,In-store
Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Women's Athletic Footwear,40,150,60000,24000.0,In-store
Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Women's Athletic Footwear,29,47,1363,586.09,Outlet
Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Women's Athletic Footwear,37,39,1443,764.79,Online
Kohl's,1185732,2021-08-07,Northeast,New Jersey,Newark,Women's Athletic Footwear,36,52,1872,954.72,Online
Foot Locker,1197831,2021-08-08,West,Idaho,Boise,Women's Athletic Footwear,50,475,237500,118750.0,Online
Foot Locker,1197831,2021-08-08,West,Idaho,Boise,Women's Athletic Footwear,48,124,5952,3868.8,Online
Foot Locker,1197831,2021-08-08,West,Idaho,Boise,Women's Athletic Footwear,33,162,5346,2940.3,Outlet
Foot Locker,1185732,2021-08-08,Midwest,Illinois,Chicago,Women's Athletic Footwear,49,54,2646,1402.38,Online
Foot Locker,1185732,2021-08-08,Midwest,Illinois,Chicago,Women's Athletic Footwear,50,200,100000,40000.0,Outlet
West Gear,1185732,2021-08-09,Northeast,New York,Albany,Women's Athletic Footwear,41,150,6150,2460.0,Online
Sports Direct,1185732,2021-08-09,Midwest,North Dakota,Fargo,Women's Athletic Footwear,40,200,80000,24000.0,In-store
West Gear,1185732,2021-08-09,Northeast,New York,Albany,Women's Athletic Footwear,45,575,258750,77625.0,In-store
Sports Direct,1185732,2021-08-09,Midwest,North Dakota,Fargo,Women's Athletic Footwear,38,52,1976,810.16,Online
Amazon,1185732,2021-08-10,Midwest,Ohio,Columbus,Women's Athletic Footwear,41,158,6478,3303.78,Online
Foot Locker,1128299,2021-08-10,West,Hawaii,Honolulu,Women's Athletic Footwear,70,525,367500,91875.0,Outlet
Foot Locker,1128299,2021-08-10,West,Hawaii,Honolulu,Women's Athletic Footwear,67,142,9514,3615.32,Online
West Gear,1185732,2021-08-10,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,40,200,80000,28000.0,In-store
West Gear,1185732,2021-08-10,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,38,60,2280,1071.6,Online
Sports Direct,1197831,2021-08-10,South,Alabama,Birmingham,Women's Athletic Footwear,35,375,131250,65625.0,Outlet
Sports Direct,1197831,2021-08-10,South,Alabama,Birmingham,Women's Athletic Footwear,24,113,2712,1464.48,Outlet
Sports Direct,1197831,2021-08-10,South,Alabama,Birmingham,Women's Athletic Footwear,32,98,3136,1944.32,Online
Amazon,1185732,2021-08-10,Midwest,Ohio,Columbus,Women's Athletic Footwear,45,525,236250,94500.0,Online
West Gear,1185732,2021-08-11,West,Utah,Salt Lake City,Women's Athletic Footwear,14,124,1736,815.92,Outlet
West Gear,1185732,2021-08-11,West,Utah,Salt Lake City,Women's Athletic Footwear,19,101,1919,1017.07,Online
Kohl's,1185732,2021-08-11,West,Wyoming,Cheyenne,Women's Athletic Footwear,40,525,210000,73500.0,In-store
West Gear,1185732,2021-08-11,West,Utah,Salt Lake City,Women's Athletic Footwear,20,375,75000,30000.0,In-store
Amazon,1185732,2021-08-11,Northeast,Vermont,Burlington,Women's Athletic Footwear,40,85,3400,1428.0,Outlet
Amazon,1185732,2021-08-11,Northeast,Vermont,Burlington,Women's Athletic Footwear,50,250,125000,43750.0,In-store
Kohl's,1185732,2021-08-11,West,Wyoming,Cheyenne,Women's Athletic Footwear,38,147,5586,2737.14,Online
Amazon,1185732,2021-08-11,Northeast,Vermont,Burlington,Women's Athletic Footwear,49,68,3332,1566.04,Online
Foot Locker,1185732,2021-08-12,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,38,58,2204,947.72,Online
Foot Locker,1185732,2021-08-12,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,40,200,80000,24000.0,Online
Sports Direct,1128299,2021-08-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,55,450,247500,99000.0,Online
Kohl's,1197831,2021-08-13,Midwest,Kansas,Wichita,Women's Athletic Footwear,37,90,3330,1631.7,Online
Sports Direct,1128299,2021-08-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,53,113,5989,3114.28,Online
Sports Direct,1128299,2021-08-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,42,149,6258,2816.1,Outlet
Kohl's,1197831,2021-08-13,Midwest,Kansas,Wichita,Women's Athletic Footwear,40,300,120000,42000.0,Online
Foot Locker,1185732,2021-08-14,Northeast,Delaware,Wilmington,Women's Athletic Footwear,41,63,2583,1291.5,Online
Sports Direct,1185732,2021-08-14,Northeast,Massachusetts,Boston,Women's Athletic Footwear,31,58,1798,503.44,Outlet
Sports Direct,1197831,2021-08-14,Midwest,Illinois,Chicago,Women's Athletic Footwear,35,525,183750,73500.0,Outlet
Sports Direct,1197831,2021-08-14,Midwest,Illinois,Chicago,Women's Athletic Footwear,34,152,5168,2635.68,Online
Sports Direct,1185732,2021-08-14,Northeast,Massachusetts,Boston,Women's Athletic Footwear,45,175,78750,19687.5,In-store
Foot Locker,1185732,2021-08-14,Northeast,Delaware,Wilmington,Women's Athletic Footwear,45,250,112500,45000.0,In-store
Sports Direct,1185732,2021-08-14,Northeast,Massachusetts,Boston,Women's Athletic Footwear,42,51,2142,771.12,Online
Sports Direct,1197831,2021-08-16,South,Alabama,Birmingham,Women's Athletic Footwear,23,116,2668,1627.48,Outlet
Sports Direct,1185732,2021-08-16,Midwest,Michigan,Detroit,Women's Athletic Footwear,34,142,4828,2172.6,Online
Sports Direct,1197831,2021-08-16,South,Alabama,Birmingham,Women's Athletic Footwear,33,105,3465,2356.2,Online
Sports Direct,1197831,2021-08-16,South,Alabama,Birmingham,Women's Athletic Footwear,35,350,122500,67375.0,Outlet
Sports Direct,1185732,2021-08-16,Midwest,Michigan,Detroit,Women's Athletic Footwear,35,525,183750,64312.5,In-store
Walmart,1185732,2021-08-17,South,Mississippi,Jackson,Women's Athletic Footwear,40,475,190000,76000.0,Online
West Gear,1128299,2021-08-17,South,Louisiana,New Orleans,Women's Athletic Footwear,74,128,9472,5020.16,Online
West Gear,1128299,2021-08-17,South,Louisiana,New Orleans,Women's Athletic Footwear,55,143,7865,3696.55,Outlet
West Gear,1185732,2021-08-17,Northeast,West Virginia,Charleston,Women's Athletic Footwear,40,275,110000,44000.0,In-store
Walmart,1128299,2021-08-17,Southeast,Florida,Orlando,Women's Athletic Footwear,77,143,11011,4624.62,Online
Walmart,1185732,2021-08-17,South,Mississippi,Jackson,Women's Athletic Footwear,39,128,4992,2595.84,Online
West Gear,1128299,2021-08-17,South,Louisiana,New Orleans,Women's Athletic Footwear,75,475,356250,142500.0,Online
West Gear,1185732,2021-08-17,Northeast,West Virginia,Charleston,Women's Athletic Footwear,36,72,2592,1321.92,Online
Walmart,1128299,2021-08-17,Southeast,Florida,Orlando,Women's Athletic Footwear,80,475,380000,114000.0,In-store
Walmart,1185732,2021-08-17,South,Mississippi,Jackson,Women's Athletic Footwear,32,147,4704,1975.68,Outlet
Walmart,1128299,2021-08-17,Southeast,Florida,Orlando,Women's Athletic Footwear,64,147,9408,3104.64,Outlet
Foot Locker,1185732,2021-08-18,Midwest,Missouri,St. Louis,Women's Athletic Footwear,25,325,81250,32500.0,In-store
Foot Locker,1185732,2021-08-18,Midwest,Missouri,St. Louis,Women's Athletic Footwear,24,91,2184,1201.2,Online
Amazon,1185732,2021-08-18,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,51,72,3672,1542.24,Online
Amazon,1185732,2021-08-18,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,42,88,3696,1182.72,Outlet
Amazon,1185732,2021-08-18,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,55,275,151250,45375.0,Outlet
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Women's Athletic Footwear,40,400,160000,64000.0,Online
Sports Direct,1197831,2021-08-20,South,Texas,Dallas,Women's Athletic Footwear,32,128,4096,2170.88,Online
West Gear,1197831,2021-08-20,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,32,111,3552,1491.84,Outlet
West Gear,1197831,2021-08-20,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,37,88,3256,1693.12,Online
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Women's Athletic Footwear,29,132,3828,1722.6,Outlet
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Women's Athletic Footwear,39,104,4056,2028.0,Online
Sports Direct,1197831,2021-08-20,South,Texas,Dallas,Women's Athletic Footwear,28,136,3808,1713.6,Outlet
West Gear,1197831,2021-08-20,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,40,325,130000,52000.0,Online
Sports Direct,1197831,2021-08-20,South,Texas,Dallas,Women's Athletic Footwear,35,425,148750,59500.0,Outlet
Amazon,1185732,2021-08-21,West,Alaska,Anchorage,Women's Athletic Footwear,55,250,137500,34375.0,Outlet
Amazon,1185732,2021-08-21,West,Alaska,Anchorage,Women's Athletic Footwear,53,68,3604,1441.6,Online
Sports Direct,1185732,2021-08-21,Northeast,Maryland,Baltimore,Women's Athletic Footwear,37,44,1628,748.88,Online
Sports Direct,1185732,2021-08-21,Northeast,Maryland,Baltimore,Women's Athletic Footwear,40,150,60000,21000.0,In-store
Sports Direct,1197831,2021-08-22,South,Alabama,Birmingham,Women's Athletic Footwear,18,113,2034,1342.44,Online
Amazon,1185732,2021-08-22,Southeast,Kentucky,Louisville,Women's Athletic Footwear,40,250,100000,40000.0,Online
Sports Direct,1197831,2021-08-22,South,Alabama,Birmingham,Women's Athletic Footwear,15,116,1740,1044.0,Outlet
Sports Direct,1197831,2021-08-22,South,Alabama,Birmingham,Women's Athletic Footwear,20,375,75000,41250.0,Outlet
Amazon,1185732,2021-08-22,Southeast,Kentucky,Louisville,Women's Athletic Footwear,38,75,2850,1425.0,Online
Foot Locker,1128299,2021-08-23,West,Arizona,Phoenix,Women's Athletic Footwear,55,400,220000,77000.0,Online
Foot Locker,1128299,2021-08-23,West,Arizona,Phoenix,Women's Athletic Footwear,43,120,5160,2167.2,Outlet
Foot Locker,1128299,2021-08-23,West,Arizona,Phoenix,Women's Athletic Footwear,52,112,5824,2853.76,Online
Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,52,136,7072,2758.08,Outlet
West Gear,1128299,2021-08-24,West,Oregon,Portland,Women's Athletic Footwear,68,119,8092,3722.32,Online
Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,70,425,297500,104125.0,In-store
Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,66,111,7326,3589.74,Online
West Gear,1128299,2021-08-24,West,Oregon,Portland,Women's Athletic Footwear,50,128,6400,2432.0,Outlet
West Gear,1128299,2021-08-24,West,Oregon,Portland,Women's Athletic Footwear,70,425,297500,104125.0,In-store
Kohl's,1128299,2021-08-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,55,143,7865,3696.55,Online
Sports Direct,1197831,2021-08-26,South,Texas,Dallas,Women's Athletic Footwear,35,400,140000,63000.0,Outlet
Kohl's,1128299,2021-08-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,46,152,6992,2587.04,Outlet
Sports Direct,1197831,2021-08-26,South,Texas,Dallas,Women's Athletic Footwear,26,140,3640,1710.8,Outlet
Sports Direct,1197831,2021-08-26,South,Texas,Dallas,Women's Athletic Footwear,32,116,3712,2115.84,Online
Kohl's,1128299,2021-08-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,60,475,285000,99750.0,Online
Sports Direct,1197831,2021-08-28,South,Alabama,Birmingham,Women's Athletic Footwear,26,165,4290,2616.9,Outlet
Sports Direct,1197831,2021-08-28,South,Alabama,Birmingham,Women's Athletic Footwear,34,135,4590,3121.2,Online
Sports Direct,1197831,2021-08-28,South,Alabama,Birmingham,Women's Athletic Footwear,35,500,175000,96250.0,Outlet
Sports Direct,1197831,2021-09-01,South,Texas,Dallas,Women's Athletic Footwear,29,128,3712,2190.08,Online
Sports Direct,1197831,2021-09-01,South,Texas,Dallas,Women's Athletic Footwear,20,149,2980,1460.2,Outlet
Sports Direct,1197831,2021-09-01,South,Texas,Dallas,Women's Athletic Footwear,30,425,127500,57375.0,Outlet
Sports Direct,1185732,2021-09-02,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,30,600,180000,72000.0,Online
Sports Direct,1185732,2021-09-02,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,28,150,4200,2100.0,Online
Sports Direct,1197831,2021-09-03,South,Alabama,Birmingham,Women's Athletic Footwear,45,600,270000,148500.0,Outlet
Sports Direct,1185732,2021-09-03,Northeast,Connecticut,Hartford,Women's Athletic Footwear,45,175,78750,23625.0,In-store
Sports Direct,1197831,2021-09-03,South,Alabama,Birmingham,Women's Athletic Footwear,41,180,7380,5092.2,Online
Sports Direct,1185732,2021-09-03,Northeast,Connecticut,Hartford,Women's Athletic Footwear,41,46,1886,848.7,Online
Sports Direct,1185732,2021-09-03,Northeast,Connecticut,Hartford,Women's Athletic Footwear,30,58,1740,591.6,Outlet
Sports Direct,1197831,2021-09-03,South,Alabama,Birmingham,Women's Athletic Footwear,31,210,6510,3906.0,Outlet
West Gear,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,25,125,31250,9375.0,In-store
West Gear,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,23,34,782,351.9,Online
Foot Locker,1185732,2021-09-05,Southeast,South Carolina,Charleston,Women's Athletic Footwear,39,210,8190,3276.0,Online
Foot Locker,1185732,2021-09-05,Southeast,South Carolina,Charleston,Women's Athletic Footwear,40,700,280000,84000.0,Online
Sports Direct,1197831,2021-09-05,West,Idaho,Boise,Women's Athletic Footwear,55,116,6380,4019.4,Online
Sports Direct,1197831,2021-09-05,West,Idaho,Boise,Women's Athletic Footwear,40,136,5440,2992.0,Outlet
Sports Direct,1197831,2021-09-05,West,Idaho,Boise,Women's Athletic Footwear,60,400,240000,120000.0,Online
Kohl's,1185732,2021-09-06,Northeast,New Jersey,Newark,Women's Athletic Footwear,37,38,1406,745.18,Online
Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Women's Athletic Footwear,30,32,960,441.6,Outlet
Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Women's Athletic Footwear,40,100,40000,16000.0,In-store
Kohl's,1185732,2021-09-06,Northeast,New Jersey,Newark,Women's Athletic Footwear,40,150,60000,24000.0,In-store
Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Women's Athletic Footwear,39,27,1053,568.62,Online
Foot Locker,1185732,2021-09-07,Midwest,Iowa,Des Moines,Women's Athletic Footwear,23,38,874,393.3,Online
Sports Direct,1197831,2021-09-07,South,Texas,Dallas,Women's Athletic Footwear,35,550,192500,86625.0,Outlet
Foot Locker,1185732,2021-09-07,Midwest,Iowa,Des Moines,Women's Athletic Footwear,25,150,37500,11250.0,In-store
Sports Direct,1197831,2021-09-07,South,Texas,Dallas,Women's Athletic Footwear,34,154,5236,3141.6,Online
Sports Direct,1197831,2021-09-07,South,Texas,Dallas,Women's Athletic Footwear,27,182,4914,2407.86,Outlet
West Gear,1185732,2021-09-08,Northeast,New York,Albany,Women's Athletic Footwear,45,525,236250,70875.0,In-store
West Gear,1185732,2021-09-08,Northeast,New York,Albany,Women's Athletic Footwear,44,137,6028,2471.48,Online
Sports Direct,1197831,2021-09-09,South,Alabama,Birmingham,Women's Athletic Footwear,45,575,258750,155250.0,Outlet
Amazon,1185732,2021-09-09,Midwest,Ohio,Columbus,Women's Athletic Footwear,25,450,112500,45000.0,Online
Sports Direct,1197831,2021-09-09,South,Alabama,Birmingham,Women's Athletic Footwear,36,196,7056,4727.52,Outlet
Sports Direct,1197831,2021-09-09,South,Alabama,Birmingham,Women's Athletic Footwear,44,173,7612,5632.88,Online
Amazon,1185732,2021-09-09,Midwest,Ohio,Columbus,Women's Athletic Footwear,24,113,2712,1383.12,Online
Amazon,1185732,2021-09-10,Northeast,Vermont,Burlington,Women's Athletic Footwear,45,52,2340,1146.6,Online
Sports Direct,1185732,2021-09-10,Midwest,North Dakota,Fargo,Women's Athletic Footwear,28,44,1232,505.12,Online
Amazon,1185732,2021-09-10,Northeast,Vermont,Burlington,Women's Athletic Footwear,50,200,100000,35000.0,In-store
Amazon,1185732,2021-09-10,Northeast,Vermont,Burlington,Women's Athletic Footwear,35,66,2310,924.0,Outlet
Kohl's,1185732,2021-09-10,West,Wyoming,Cheyenne,Women's Athletic Footwear,40,500,200000,70000.0,In-store
Kohl's,1185732,2021-09-10,West,Wyoming,Cheyenne,Women's Athletic Footwear,38,135,5130,2513.7,Online
Sports Direct,1185732,2021-09-10,Midwest,North Dakota,Fargo,Women's Athletic Footwear,30,150,45000,13500.0,In-store
West Gear,1185732,2021-09-11,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,25,150,37500,13125.0,In-store
Walmart,1128299,2021-09-11,West,Hawaii,Honolulu,Women's Athletic Footwear,62,85,5270,2108.0,Online
West Gear,1185732,2021-09-11,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,24,41,984,462.48,Online
Walmart,1128299,2021-09-11,West,Hawaii,Honolulu,Women's Athletic Footwear,65,325,211250,52812.5,Outlet
West Gear,1185732,2021-09-12,West,Utah,Salt Lake City,Women's Athletic Footwear,10,88,880,448.8,Online
West Gear,1185732,2021-09-12,West,Utah,Salt Lake City,Women's Athletic Footwear,7,111,777,357.42,Outlet
West Gear,1185732,2021-09-12,West,Utah,Salt Lake City,Women's Athletic Footwear,10,325,32500,13000.0,In-store
Kohl's,1197831,2021-09-12,Midwest,Kansas,Wichita,Women's Athletic Footwear,14,65,910,427.7,Online
Kohl's,1197831,2021-09-12,Midwest,Kansas,Wichita,Women's Athletic Footwear,15,225,33750,11812.5,Online
